Price,Close,High,Low,Open,Volume
Ticker,BATS.L,BATS.L,BATS.L,BATS.L,BATS.L
Date,,,,,
2020-10-29,1756.7109375,1762.7562990258098,1730.0402248861337,1740.352900430162,3781177
2020-10-30,1741.06396484375,1751.0210300021702,1725.061538696289,1743.1976216634114,3155262
2020-11-02,1751.732421875,1754.5772979153978,1722.9280519659715,1742.4865747437068,3438283
2020-11-03,1769.8680419921875,1779.1138866961853,1754.576837289422,1766.6675572869574,3629716
2020-11-04,1832.4554443359375,1847.7466502560706,1772.713058415418,1778.0472000154643,5389527
2020-11-05,1778.0474853515625,1833.522566894531,1778.0474853515623,1832.10012890625,4946703
2020-11-06,1764.8895263671875,1794.4051078075413,1759.199775728083,1794.4051078075413,3154789
2020-11-09,1828.5438232421875,1871.9316496344125,1782.6702034058899,1784.8038601424619,7205606
2020-11-10,1914.6015625,1914.6015625,1831.3889388697994,1834.945033896731,4546149
2020-11-11,1977.1885986328125,1978.9666459337411,1916.7349904012335,1922.7803512243916,4917980
2020-11-12,1993.902099609375,1993.902099609375,1939.8494655554023,1951.940186330633,6560613
2020-11-13,1984.3004150390625,1995.324306233724,1962.963851436492,1974.6989614179058,9533194
2020-11-16,2021.28369140625,2029.8183164227437,1974.3432538155348,1985.7227538375264,4036274
2020-11-17,2026.9736328125,2033.7302115885418,1983.9448942913928,2019.5058352179278,3543662
2020-11-18,2044.75439453125,2050.088536430027,1994.7627888739212,2013.1051525985054,2468741
2020-11-19,1977.1885986328125,2028.3963608995614,1977.1885986328123,2013.4607635717596,4965834
2020-11-20,1977.1885986328125,1995.324681102286,1965.0978769864967,1979.6778648541126,3814732
2020-11-23,1927.7589111328125,1979.3222835943986,1926.3364732718035,1977.5442362681372,2246951
2020-11-24,1909.9786376953125,1946.250806945903,1890.0645055577334,1938.427397891854,4407298
2020-11-25,1895.7537841796875,1934.8708196814257,1885.4411111837749,1920.290833721687,4971831
2020-11-26,1901.088134765625,1917.4461695952582,1884.5024612677084,1891.842288992354,2100044
2020-11-27,1903.93310546875,1903.93310546875,1868.5023864886634,1888.641898233943,12643929
2020-11-30,1877.2620849609375,1903.932790846914,1874.4172096664333,1885.085492020824,7261048
2020-12-01,1892.1976318359375,1909.978101971588,1876.906427519278,1893.9756788495024,3213414
2020-12-02,1913.178955078125,1917.4462687325745,1882.5965405545714,1890.4199489210619,3237731
2020-12-03,1930.6031494140625,1940.2046018056965,1909.977807239442,1925.2690091964882,6128846
2020-12-04,1935.2266845703125,1957.45661679344,1925.6252291341864,1934.515465649118,2836092
2020-12-07,2026.262451171875,2028.7517170824058,1946.6059420348972,1951.2288644401683,4397302
2020-12-08,2063.957275390625,2066.090932119147,1993.2904881414956,2014.8831706346107,4205729
2020-12-09,2068.935546875,2079.6038291723958,2032.3077776539403,2064.312624546128,5593372
2020-12-10,2079.6044921875,2106.2752064340907,2076.759616001197,2098.0961873984697,7950885
2020-12-11,2074.62548828125,2097.740102051953,2049.3772178547897,2083.5157243469052,3641480
2020-12-14,2052.2216796875,2081.3481360885635,2045.8207110106025,2070.713366976315,3794056
2020-12-15,2018.439697265625,2082.8050223546097,2016.661649611233,2072.1367364282587,11082929
2020-12-16,2034.086181640625,2039.064714253032,2010.6159564678485,2015.5944890802555,5483434
2020-12-17,2025.1016845703125,2054.0834618092435,2015.320334752173,2045.751200853051,3395354
2020-12-18,2017.8565673828125,2047.5628938685197,2016.4074782859486,2027.6379187866428,7514074
2020-12-21,1962.790771484375,2047.200193735364,1951.1980611323077,1991.7725473645428,4890370
2020-12-22,1973.2967529296875,1984.5271915823073,1956.9945032726587,1958.8058643456618,3957371
2020-12-23,1966.41357421875,1973.659018486321,1947.9376913364442,1966.7758464321284,3461935
2020-12-24,1978.006103515625,1991.0479020003434,1950.4734178256638,1963.8774884905133,1052391
2020-12-29,2028.7242431640625,2052.634207458496,2000.4670126342774,2000.4670126342774,2553543
2020-12-30,2009.523681640625,2033.795916482868,1989.2364405784517,2024.739112437255,2478777
2020-12-31,1962.06640625,2003.0031684188054,1955.1832338499355,1988.8745513870938,1433401
2021-01-04,1995.0330810546875,2025.4639470086722,1987.0630923524536,2000.8294364744943,4649428
2021-01-05,2020.391845703125,2025.825928128362,1993.9459779003048,1994.6705222236699,3664140
2021-01-06,2038.1436767578125,2057.3441059914003,1975.1083053116947,2014.2337082782506,6543154
2021-01-07,2028.7242431640625,2059.531884036511,2018.2183497619628,2056.256929321289,3929521
2021-01-08,2028.7242431640625,2047.9246690368652,2017.131533203125,2029.8110597229004,7852819
2021-01-11,2013.870849609375,2031.6221846751887,1986.7004387943537,2027.2749189447854,3102768
2021-01-12,1977.2816162109375,2011.3352021258931,1959.8483283833602,2011.3352021258931,3586047
2021-01-13,1995.757568359375,2000.467107003171,1966.7757920898614,1976.1948693774532,3642499
2021-01-14,2014.5955810546875,2028.7241959910539,1989.2365286047993,1999.7424217626103,3806540
2021-01-15,2006.9873046875,2035.606798743513,1996.4814144644065,2005.900488457525,3685530
2021-01-18,1992.4974365234375,2011.6978663662996,1992.4974365234375,2003.0033320978337,2912672
2021-01-19,1985.2520751953125,2008.7997731675198,1978.7311742183936,1992.4975207252223,2865954
2021-01-20,1990.6856689453125,1998.2933848775874,1970.0361542719943,1985.6138583237957,2079201
